repository_relative_path,onedrive_folder,size_bytes,sha256,upload_required,priority,public_release_note,upload_priority,priority_reason,onedrive_target_relative_path,source_exists,git_tracked,link_from_publication_page,required_before_submission
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/stats_optics.json,04_processed_trajectories_and_features/,505,0608ce44e1828daa7d7e6e06d688123d39153baff6dd7a0c8ed0f2dfd25f1834,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/stats_optics.json,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_hdbscan.csv,04_processed_trajectories_and_features/,4576,a4a2fd9d975f4b80b667f1b2dea86857e2676c76fd14ff2fb2621e5e4f7cb71d,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_hdbscan.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_hdbscan_coarse.csv,04_processed_trajectories_and_features/,1946,175fd04fc91b8737010128fcab2572ea56e06a76d4c63947c32c134830549118,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_hdbscan_coarse.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_hdbscan_fine.csv,04_processed_trajectories_and_features/,2781,8ce122d3ac8e6235bf77f1b2613a065990a26e78afd4ba050c60d49e31d51d2f,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_hdbscan_fine.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_kmeans.csv,04_processed_trajectories_and_features/,8126,658f3e87b5a8358f2425d04f707d0775e816d9ca2a8e800bef67b40d6fa2bb79,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_kmeans.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_kmeans_coarse.csv,04_processed_trajectories_and_features/,3241,24d9ca5fe09482b60e58bf513eb607ff44f427cbe4daf5bc724e4c56b36264b2,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_kmeans_coarse.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_kmeans_fine.csv,04_processed_trajectories_and_features/,5032,750627f69298e5ce16c107d05f2dcdd1931fad718e13c5d810706903952ecf67,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_kmeans_fine.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_optics.csv,04_processed_trajectories_and_features/,9496,32772ca1f4ee6c5157924a4b64cd8b83cd5916b5bfdd3adaa2a635af298bcd51,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_optics.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_optics_coarse.csv,04_processed_trajectories_and_features/,3598,48069ec96e36cbdf5abf925428cf9db67d27782075910fd8fe0d83a7f4883ae6,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_optics_coarse.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_optics_fine.csv,04_processed_trajectories_and_features/,6027,7d2559013e34265b355670193c69a99c616fda69e2ad4d622bf2aa0fa8ec51b8,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/trials_optics_fine.csv,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/hdbscan_clusters_montage.png,04_processed_trajectories_and_features/,2084958,3303a594f7f9b2c79e89c4964375bf36b61e83b6a626112e0e08137e2bbeefa0,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/hdbscan_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/hdbscan_clusters_overlay.png,04_processed_trajectories_and_features/,2088736,815555d5781ec77f5199ed818fa06b8f28e3539224c3fa6ffe60bdf47b42f9fd,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/hdbscan_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/kmeans_clusters_montage.png,04_processed_trajectories_and_features/,2210147,ceb1f84fd377d71e6f414a93eeb03a859e8c1306d9217ad50ff29b9cfd3c2fff,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/kmeans_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/kmeans_clusters_overlay.png,04_processed_trajectories_and_features/,2094048,5685e0ae34a741597de1372389405c6432d6ddbfa78298ab28a4a39f9198c01e,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/kmeans_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/optics_clusters_montage.png,04_processed_trajectories_and_features/,2130417,7d349835fd46843010235cc0e1bd30e95cf8946b42af73303ac10ee48addd514,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/optics_clusters_montage.png,true,false,false,true
data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/optics_clusters_overlay.png,04_processed_trajectories_and_features/,2085827,0e74fbf9e5d06fb601437d56d3484cc150f4f72347a46cab09698c0168bb6483,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/method_comparison_variant_plus_straightness/visualizations/optics_clusters_overlay.png,true,false,false,true
data/processed/bellevue_150th_newport/optics_optimization_results.csv,04_processed_trajectories_and_features/,7069,9abcf98ea3518fb22450281c3b02141bf0bb3ae7712a0b7660fc1501fcc3729d,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/optics_optimization_results.csv,true,false,false,true
data/processed/bellevue_150th_newport/optics_optimization_results.partial.csv,04_processed_trajectories_and_features/,7069,d9a9cd9a37091dbe19bc0c88e66935af50b0ba071cc10d092f7eed4cdc6c01ac,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/optics_optimization_results.partial.csv,true,false,false,true
data/processed/bellevue_150th_newport/trajectories.parquet,04_processed_trajectories_and_features/,976055547,NOT_COMPUTED_LARGE_FILE_GT_268435456_BYTES,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/trajectories.parquet,true,false,false,true
data/processed/bellevue_150th_newport/trajectories_before_after.png,04_processed_trajectories_and_features/,1746371,17e7b40ac370c07ee8e886540fcc99cbef2a6863e77149298bb5d3662fbf027b,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,processed trajectory/feature artifact needed to reproduce reported results,04_processed_trajectories_and_features/data/processed/bellevue_150th_newport/trajectories_before_after.png,true,false,false,true
data/processed/bellevue_150th_se38th/calibration/topview_homography_v1/calibration_preview.png,04_processed_trajectories_and_features/,3078341,8d28b641f3b65c34dc915d70cbcba9fa8a38e04bb56b361efa826b9a385a906f,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,homography calibration/reproducibility artifact,04_processed_trajectories_and_features/data/processed/bellevue_150th_se38th/calibration/topview_homography_v1/calibration_preview.png,true,false,false,true
data/processed/bellevue_150th_se38th/calibration/topview_homography_v1/camera_frame.png,04_processed_trajectories_and_features/,1462209,174bdfb8f823cc8deb1ed3b4e5d4180d2ad6b2bf818c53f7dea6a38b557ee594,true,high,onedrive_data_release; compact summaries in github where appropriate,P0,homography calibration/reproducibility artifact,04_processed_trajectories_and_features/data/processed/bellevue_150th_se38th/calibration/topview_homography_v1/camera_frame.png,true,false,false,true
